AF3,AF4,F3,F4,F7,F8,FC5,FC6,O1,O2,P7,P8,T7,T8,Frontal,Temporal,Parietal,Occipital,Fronto-central,Participant,Game,Emotion
-8.8204,-6.0236,-65.3151,-5.2581,-6.2191,6.9003,20.331,9.2545,11.664,-2.8522,-15.3038,-10.7457,9.9241,9.9489,-14.122666666666666,9.9365,-13.02475,4.4059,14.79275,S21,G1,Boredom
-13.2301,-12.5762,-61.3967,0.98386,-5.8464,5.4983,29.9762,12.6498,15.9031,2.257,-13.3975,0.76406,1.4261,2.437,-14.427873333333336,1.93155,-6.31672,9.08005,21.313,S21,G1,Boredom
-14.4118,-8.8586,-65.6145,1.9128,-12.4097,13.07,30.1536,3.0013,16.9245,2.1221,-24.4472,2.6947,-8.5365,-1.6598,-14.3853,-5.09815,-10.87625,9.5233,16.57745,S21,G1,Boredom
-5.6451,-3.3885,-67.6046,0.80959,-5.739,14.2617,32.295,5.7842,13.933,-4.9198,-36.8085,-5.37,-1.1103,-9.4627,-11.217651666666669,-5.2865,-21.08925,4.5066,19.0396,S21,G1,Boredom
0.62013,-4.1723,-67.4989,0.76149,-16.2598,9.4545,24.4312,15.3156,3.2204,-10.5511,-30.6494,-13.9369,6.8584,4.9341,-12.84914666666667,5.89625,-22.29315,-3.66535,19.8734,S21,G1,Boredom
1.5709,-3.9224,-61.4744,5.6548,-28.1252,15.8023,10.1243,17.3597,4.0143,-5.9675,-14.7104,-2.2356,9.4099,18.738,-11.749,14.07395,-8.472999999999999,-0.9766,13.742,S21,G1,Boredom
0.48914,1.2515,-56.7974,2.352,-21.4992,22.7562,7.5413,12.3671,0.8099,-2.6459,-22.0013,2.8371,7.8578,26.2318,-8.574626666666669,17.0448,-9.5821,-0.918,9.9542,S21,G1,Boredom
2.4353,15.0049,-56.3536,-3.7156,-18.2337,23.3663,14.0029,17.5516,-1.2142,-7.4262,-34.7812,-9.1857,8.3738,10.5579,-6.249400000000001,9.46585,-21.98345,-4.3202,15.77725,S21,G1,Boredom
6.7335,12.6229,-60.3801,-2.0109,-23.56,19.4941,14.6445,21.9304,8.2424,-15.3759,-39.8307,-12.0923,4.4142,-4.1755,-7.850083333333333,0.1193499999999998,-25.9615,-3.56675,18.28745,S21,G1,Boredom
8.7987,1.4942,-67.1286,-5.348,-25.6031,25.7332,12.2841,15.1827,6.2661,-16.9227,-36.9476,-5.934,-0.29547,7.4834,-10.342266666666667,3.593965,-21.4408,-5.3283,13.7334,S21,G1,Boredom
5.3083,9.3066,-66.0644,-14.9042,-27.0305,38.2892,9.5715,18.2228,-8.2098,-15.9073,-48.8307,-7.553,0.71025,21.1344,-9.1825,10.922325,-28.19185,-12.05855,13.89715,S21,G1,Boredom
8.4466,22.8482,-61.6063,-10.5532,-24.9144,46.0922,11.4674,31.2294,-9.9146,-15.4471,-57.9762,-13.5201,4.1249,23.0522,-3.28115,13.58855,-35.748149999999995,-12.68085,21.3484,S21,G1,Boredom
12.8783,11.8226,-71.739,-10.9075,-31.3216,33.4486,5.8399,28.5904,-5.3687,-17.4838,-53.5101,-12.7089,-3.0371,16.73,-9.3031,6.84645,-33.1095,-11.42625,17.21515,S21,G1,Boredom
3.216,4.1987,-76.3251,-24.353,-37.3452,28.4782,4.502,21.9355,1.867,-9.5202,-39.434,-1.0818,1.0957,27.5788,-17.021733333333337,14.33725,-20.2579,-3.8266,13.21875,S21,G1,Boredom
-11.0769,8.392,-69.2754,-32.9922,-32.6343,28.2513,7.6887,26.0522,2.2492,-2.5287,-29.6602,9.3544,8.4382,17.5283,-18.222583333333336,12.983250000000002,-10.1529,-0.13975,16.870449999999998,S21,G1,Boredom
-2.2388,10.3582,-65.6126,-26.5669,-26.2315,24.0874,10.6846,28.9347,2.6089,-6.8218,-27.3858,11.2629,-1.4514,5.1178,-14.367366666666667,1.8332,-8.06145,-2.10645,19.80965,S21,G1,Boredom
0.36524,3.316,-69.0842,-25.4676,-28.1149,22.1475,9.5498,13.8634,9.8597,-4.9312,-20.3104,5.1548,-0.87056,15.182,-16.139659999999996,7.1557200000000005,-7.577800000000001,2.4642500000000003,11.7066,S21,G1,Boredom
-13.7567,-1.822,-63.9521,-24.9276,-23.4649,19.8316,16.8788,15.0071,20.1342,6.2307,-6.2507,2.87,12.0227,5.3815,-18.015283333333333,8.7021,-1.69035,13.18245,15.94295,S21,G1,Boredom
-18.5868,3.2259,-58.139,-21.4559,-16.13,12.7147,19.8166,28.2067,19.9127,4.8684,-15.7537,1.7094,-2.7987,-4.8194,-16.395183333333332,-3.80905,-7.02215,12.39055,24.011650000000003,S21,G1,Boredom
-3.6431,13.8983,-54.6501,-13.2536,-24.0523,16.8908,12.702,37.1084,8.8413,-9.5237,-28.9085,0.61976,-16.7307,9.5698,-10.801666666666668,-3.580449999999999,-14.14437,-0.3411999999999997,24.9052,S21,G1,Boredom
5.9593,17.5087,-49.8894,-4.063,-24.0909,29.9774,16.3842,41.3021,2.8781,-18.0637,-40.2373,-4.8502,-1.6269,22.0594,-4.09965,10.21625,-22.54375,-7.5928,28.84315,S21,G1,Boredom
1.1565,9.0504,-50.3538,-15.1781,-21.1637,26.9193,15.8954,45.2443,-3.7149,-27.3521,-42.2674,-13.943,11.5827,6.6359,-8.261566666666665,9.1093,-28.1052,-15.5335,30.56985,S21,G1,Boredom
3.5568,11.9646,-48.8138,-24.6392,-22.3627,22.8353,13.4604,46.9753,-5.9617,-23.2412,-48.1271,-9.6491,-0.47105,20.3377,-9.5765,9.933325,-28.8881,-14.60145,30.21785,S21,G1,Boredom
-5.5471,12.2343,-50.8245,-21.1858,-23.9853,24.4278,19.5663,43.1684,-1.653,-17.8958,-46.228,-8.0827,2.5198,33.2174,-10.813433333333334,17.8686,-27.15535,-9.7744,31.36735,S21,G1,Boredom
-13.6095,9.0309,-51.2318,-20.4079,-25.0145,22.4688,16.9106,39.0965,0.91544,-25.2183,-37.034,-17.969,5.8263,22.5572,-13.127333333333333,14.19175,-27.5015,-12.15143,28.00355,S21,G1,Boredom
-5.3842,11.9459,-47.6636,-19.6777,-23.0204,27.541,12.4392,38.2325,-2.5963,-20.2474,-32.3418,-14.4216,2.0195,7.8689,-9.3765,4.9442,-23.3817,-11.42185,25.33585,S21,G1,Boredom
-4.5674,10.7354,-46.286,-17.0148,-21.1454,31.3208,17.1251,38.4083,-4.9102,-10.6368,-35.8345,-8.124,-1.559,6.9026,-7.826233333333334,2.6718,-21.97925,-7.773499999999999,27.7667,S21,G1,Boredom
-9.2324,5.1532,-54.3739,-17.9694,-23.8272,21.54,13.1346,38.0793,0.32338,-14.9376,-34.6715,-11.5871,-2.4529,6.4889,-13.118283333333332,2.018,-23.1293,-7.30711,25.60695,S21,G1,Boredom
-17.0752,1.3858,-64.4468,-30.9913,-28.8183,17.7779,7.9017,32.3373,8.6998,-17.4986,-25.1839,-12.3741,7.0776,7.5808,-20.361316666666664,7.3292,-18.779,-4.3994,20.1195,S21,G1,Boredom
-21.483,3.7724,-62.0612,-43.2318,-28.5715,19.1809,7.9214,26.9398,5.708,-12.9914,-21.2031,-5.2109,10.1106,-6.2088,-22.065700000000003,1.9509,-13.207,-3.6417,17.430600000000002,S21,G1,Boredom
-11.7977,5.0278,-52.9048,-34.6632,-35.2525,15.5599,1.0258,23.8416,0.92126,-10.7302,-31.2907,-0.45394,5.0583,-5.3425,-19.00508333333333,-0.1421000000000001,-15.87232,-4.90447,12.4337,S21,G1,Boredom
-7.6326,4.2324,-51.2127,-29.1261,-33.6311,15.121,1.458,21.9174,9.2618,-9.5926,-28.9195,-3.883,7.225,9.078,-17.04151666666667,8.151499999999999,-16.40125,-0.1654,11.6877,S21,G1,Boredom
-14.0892,2.99,-59.993,-41.4785,-29.6382,21.1273,9.2726,23.5658,8.7061,-11.9806,-23.2333,-9.577,5.803,22.6333,-20.180266666666665,14.21815,-16.40515,-1.6372500000000008,16.4192,S21,G1,Boredom
-9.2928,1.823,-58.3685,-42.6689,-39.713,18.8721,11.6797,24.1269,2.2577,-13.2368,-35.9393,-3.0754,-4.4222,7.1753,-21.55801666666667,1.37655,-19.50735,-5.48955,17.9033,S21,G1,Boredom
2.1303,2.7021,-47.9518,-26.0088,-35.3542,13.7897,17.8935,21.6918,9.0367,-11.455,-47.8829,5.0111,-10.0834,-6.8609,-15.115449999999996,-8.47215,-21.4359,-1.2091500000000002,19.79265,S21,G1,Boredom
-0.96101,4.515,-51.0017,-18.7932,-23.3559,13.9499,16.8199,20.3903,5.531,-16.6938,-33.6015,-4.1791,-8.4909,7.3793,-12.607818333333334,-0.5558000000000001,-18.8903,-5.5814,18.6051,S21,G1,Boredom
-4.8544,5.2316,-47.9416,-25.5676,-30.8441,14.1004,13.8347,21.1428,-1.7154,-18.6557,-19.7324,-6.8918,-6.0059,0.021995,-14.979283333333331,-2.9919525,-13.3121,-10.18555,17.48875,S21,G1,Boredom
-3.0814,5.412,-43.5834,-24.5278,-43.0934,5.8456,16.4614,18.3916,-2.1067,-14.0795,-25.9562,4.8805,-1.2008,-3.4366,-17.1714,-2.3187,-10.53785,-8.0931,17.4265,S21,G1,Boredom
0.066555,5.0868,-50.8459,-28.9827,-34.8036,1.5443,19.4252,16.301,-1.9798,-13.2343,-22.4234,6.5632,0.84676,10.8696,-17.989090833333332,5.85818,-7.9301,-7.607049999999999,17.8631,S21,G1,Boredom
-9.3212,0.33728,-52.2404,-30.7014,-21.3566,4.9085,18.753,18.7798,4.5593,-12.9345,-7.7432,6.6636,-3.6488,24.3174,-18.06230333333333,10.3343,-0.5398000000000001,-4.1876,18.7664,S21,G1,Boredom
-22.5905,-3.6344,-49.1065,-29.8473,-30.9402,2.6384,6.7627,14.6899,4.2852,-6.2319,-9.255,11.2019,-7.3814,8.7584,-22.24675,0.6884999999999999,0.9734499999999996,-0.9733500000000004,10.7263,S21,G1,Boredom
-18.7653,-2.9217,-50.6039,-32.5003,-36.4921,-9.8667,-2.0388,7.3887,-4.3677,5.5013,-22.0331,8.061,3.4342,19.8154,-25.191666666666663,11.6248,-6.9860500000000005,0.5667999999999997,2.67495,S21,G1,Boredom
-9.2432,0.71041,-42.1349,-19.1915,-20.2026,-19.646,10.4308,16.3283,6.2657,15.5425,-22.1929,7.084,17.3282,32.7265,-18.284631666666662,25.02735,-7.554450000000001,10.9041,13.379549999999998,S21,G1,Boredom
-7.2078,10.0516,-26.273,-3.94,-4.8904,-21.9249,23.9049,22.7573,19.9898,13.1282,-6.7613,19.9928,30.3885,44.8629,-9.03075,37.6257,6.615749999999999,16.558999999999997,23.3311,S21,G1,Boredom
-10.2325,6.9787,-30.1289,6.8905,9.503,-34.7094,34.0522,7.2919,30.372,2.9572,7.7444,19.287,18.6376,28.0711,-8.616433333333333,23.35435,13.5157,16.6646,20.67205,S21,G1,Boredom
-10.1124,-3.8118,-40.6679,4.9958,23.0328,-46.7269,21.6373,-7.2456,29.0444,16.1141,8.2186,14.6735,21.9645,39.944,-12.215066666666669,30.95425,11.44605,22.57925,7.19585,S21,G1,Boredom
-4.0728,-11.9784,-31.8076,13.0914,27.9738,-58.0233,19.8458,-9.7257,21.8689,23.5435,6.2437,22.1884,29.0429,51.6473,-10.802816666666669,40.3451,14.21605,22.706200000000003,5.06005,S21,G1,Boredom
10.2715,-11.7534,-26.4419,26.4059,34.6912,-68.6419,32.7551,-17.538,24.014,9.7841,5.3753,27.2778,20.8796,46.3011,-5.911433333333335,33.59035,16.32655,16.89905,7.608549999999999,S21,G1,Boredom
21.2373,-14.5055,-33.2512,36.4036,46.7097,-78.6234,41.3834,-30.5857,24.0545,0.80128,1.5956,11.5412,12.219,29.423,-3.6715833333333343,20.821,6.5684,12.42789,5.398850000000001,S21,G1,Boredom
24.9016,-21.5372,-23.3541,29.2808,49.0684,-88.006,33.9618,-42.8506,11.7457,-3.1978,-6.4022,-3.2513,10.4979,19.5338,-4.941083333333334,15.01585,-4.82675,4.273949999999999,-4.444400000000002,S21,G1,Boredom
26.371,-28.1479,-17.0143,17.646,32.0243,-96.8256,28.9606,-54.3795,-2.7881,-17.1059,-16.8845,-17.1562,-2.9735,4.2617,-10.991083333333334,0.6441000000000001,-17.02035,-9.947,-12.70945,S21,G1,Boredom
23.8008,-39.2991,-30.0934,20.5378,22.4723,-105.1161,28.211,-51.7846,-7.5589,-23.7111,-20.8095,-19.7582,-15.6356,-10.094,-17.949616666666667,-12.8648,-20.28385,-15.635,-11.7868,S21,G1,Boredom
24.3482,-33.9782,-33.9429,24.2445,32.9775,-112.9091,24.5428,-54.6041,-15.0078,-16.361,-24.5,-26.4743,-3.832,-18.8235,-16.543333333333333,-11.32775,-25.48715,-15.6844,-15.03065,S21,G1,Boredom
25.3571,-22.5552,-22.5221,19.3335,31.4926,-114.5571,27.515,-62.6867,-18.5521,-12.9105,-35.3768,-26.3671,6.7697,-4.3597,-13.908533333333333,1.205,-30.87195,-15.7313,-17.58585,S21,G1,Boredom
14.4519,-35.3019,-29.567,10.7648,18.2433,-96.3248,28.3334,-65.3462,-10.0312,-21.5197,-41.6504,-31.2063,-7.7365,-18.1981,-19.62228333333333,-12.9673,-36.42835,-15.77545,-18.5064,S21,G1,Boredom
15.0665,-34.8879,-29.2747,15.5516,17.6429,-76.4453,25.1516,-60.9312,-2.0206,-19.7343,-25.0514,-27.8512,-6.0128,-9.9198,-15.39115,-7.9663,-26.4513,-10.87745,-17.8898,S21,G1,Boredom
15.6438,-19.4603,-19.1225,15.1123,26.9561,-60.2765,22.1613,-53.8181,-3.3806,-9.166,-9.4483,-12.8458,8.4479,4.7754,-6.85785,6.611650000000001,-11.14705,-6.2733,-15.8284,S21,G1,Boredom
5.3214,-15.8234,-21.4319,7.7853,25.832,-46.2887,30.2154,-45.1567,4.23,2.7428,-0.040062,-3.6798,22.041,18.5888,-7.434216666666667,20.3149,-1.859931,3.4864,-7.470650000000001,S21,G1,Boredom
2.5324,-15.3677,-22.6157,5.8359,23.7883,-38.0786,29.8837,-40.966,6.445,3.072,-1.5199,-3.9528,26.596,31.5735,-7.317566666666667,29.08475,-2.73635,4.7585,-5.54115,S21,G1,Boredom
-1.0759,-14.9394,-25.7036,3.017,19.8913,-31.3491,27.5969,-39.0018,7.5405,3.3814,-3.8975,-4.2093,24.5065,26.8888,-8.35995,25.69765,-4.0534,5.46095,-5.702450000000001,S21,G1,Boredom
-4.9624,-14.0431,-27.1248,0.86,17.7103,-24.5291,25.9411,-35.6737,9.0631,3.1786,-5.6396,-4.9443,23.0361,19.3485,-8.681516666666667,21.192300000000003,-5.29195,6.12085,-4.866299999999999,S21,G1,Boredom
-8.1219,-13.6942,-29.9421,-1.6604,14.178,-19.6001,23.8909,-34.0271,9.014,3.4816,-8.7576,-6.1289,21.1601,10.7802,-9.806783333333334,15.97015,-7.44325,6.2478,-5.068099999999999,S21,G1,Boredom
-11.0918,-14.3548,-31.6028,-4.0305,11.846,-13.9793,22.9512,-31.4917,9.9545,2.779,-10.7018,-7.2434,19.3968,3.7127,-10.535533333333332,11.55475,-8.9726,6.36675,-4.270250000000001,S21,G1,Boredom
-13.8836,-13.9873,-34.1515,-6.2575,8.6664,-8.6953,21.0804,-30.0959,10.8394,3.106,-12.5295,-7.3026,17.7392,-3.9184,-11.3848,6.9104,-9.91605,6.9727,-4.50775,S21,G1,Boredom
-18.9771,-16.1111,-37.0414,-9.8335,5.1825,-4.2231,19.8151,-27.3027,11.1761,2.9201,-15.7282,-9.8274,13.7109,-11.5848,-13.500616666666668,1.0630500000000005,-12.7778,7.0481,-3.7438,S21,G1,Boredom
-3.7385,-1.8101,-36.3002,-3.8103,13.2683,-1.5,26.0344,-24.1828,10.9993,-4.6634,-13.3033,-20.5971,12.3945,3.2103,-5.648466666666667,7.8024,-16.950200000000002,3.16795,0.9258000000000006,S21,G1,Boredom
5.1044,-6.1463,-22.7638,-8.0274,4.0754,3.0343,30.8931,-30.1401,12.8091,-2.9023,-13.9873,-29.733,4.2425,8.6718,-4.120566666666666,6.45715,-21.86015,4.9534,0.3765,S21,G1,Boredom
10.7247,-6.7645,-15.4705,-5.5702,-2.0956,14.7063,26.0765,-21.4171,13.0285,1.2233,-21.0496,-21.0341,-3.9136,0.24992,-0.7449666666666669,-1.83184,-21.04185,7.1259,2.329699999999999,S21,G1,Boredom
23.4155,3.0247,-22.9381,0.19723,-9.3781,14.3177,13.1526,-6.0321,-1.8532,-11.1978,-26.2074,-14.3397,-5.161,5.6672,1.439821666666667,0.2531000000000003,-20.27355,-6.5255,3.56025,S21,G1,Boredom
29.4198,16.9432,-17.117,1.6667,-17.2112,22.8419,20.7593,2.9489,2.48,-12.9948,-23.1527,-7.0586,3.5454,12.7364,6.090566666666665,8.1409,-15.10565,-5.2574,11.8541,S21,G1,Boredom
18.7641,20.1004,-14.115,-7.3229,-12.2276,35.5714,17.5387,-0.19157,7.2697,-0.36203,-26.7021,-6.6351,1.3567,11.9713,6.795066666666666,6.664,-16.6686,3.453835,8.673565,S21,G1,Boredom
20.1076,14.4491,-14.7498,-12.3163,-9.0246,39.5864,12.0411,-1.6628,-1.5627,-1.8221,-27.5702,-7.7197,-4.1575,5.8202,6.342066666666667,0.83135,-17.64495,-1.6924,5.18915,S21,G1,Boredom
19.8891,16.5452,-11.8893,-12.5653,-14.4097,37.2108,19.2202,8.3155,-2.456,-5.6642,-20.977,-6.2685,2.0185,-1.443,5.7968,0.2877499999999999,-13.62275,-4.0601,13.76785,S21,G1,Boredom
15.7322,19.5035,-16.1145,-7.8604,-13.5451,41.8926,20.043,21.9166,2.6299,0.60263,-18.7299,-5.8914,8.8119,12.7436,6.601383333333334,10.77775,-12.31065,1.616265,20.9798,S21,G1,Boredom
16.7638,12.4068,-19.0982,-4.4248,-10.7569,40.3671,12.9139,32.1832,0.49659,-3.3841,-24.5211,-9.4894,1.3692,26.0789,5.8763000000000005,13.72405,-17.00525,-1.443755,22.54855,S21,G1,Boredom
13.2887,18.0836,-14.4955,-3.666,-10.6048,40.4143,18.5593,31.7339,5.8996,1.2633,-18.6046,-3.4873,4.7438,19.5275,7.17005,12.13565,-11.04595,3.58145,25.1466,S21,G1,Boredom
-1.6086,21.9362,-25.4788,-13.324,-8.981,41.9405,18.4333,20.9394,17.3986,15.2875,-12.5498,8.575,16.3122,8.4769,2.41405,12.39455,-1.9874,16.343049999999998,19.68635,S21,G1,Boredom
-15.6121,6.52,-38.0501,-19.4382,-15.3566,30.5345,3.2273,15.733,7.4652,13.1108,-20.6863,4.1095,8.419,22.0683,-8.567083333333333,15.24365,-8.2884,10.288,9.48015,S21,G1,Boredom
-16.108,-2.4893,-32.5321,-15.3089,-19.3733,26.7269,-0.64593,27.63,3.0667,8.3736,-24.3841,-0.087647,4.9508,34.8442,-9.84745,19.8975,-12.2358735,5.72015,13.492035,S21,G1,Boredom
-14.6482,4.0803,-30.0869,-25.7501,-15.7426,25.6166,8.7766,24.4895,10.2905,13.304,-32.3049,1.3984,3.172,33.6929,-9.421816666666668,18.43245,-15.453250000000002,11.79725,16.63305,S21,G1,Boredom
0.33068,3.8355,-22.3547,-19.2656,-8.871,22.1045,9.2375,16.1066,7.6971,9.5422,-36.2926,2.302,-2.9453,34.6348,-4.036770000000001,15.84475,-16.9953,8.61965,12.67205,S21,G1,Boredom
12.8804,-6.2717,-22.9894,-17.1221,-19.2043,10.9003,-5.4167,8.2257,-6.8647,-5.1303,-42.0181,-11.6642,-15.6092,39.4712,-6.9678,11.931,-26.84115,-5.9975000000000005,1.4045,S21,G1,Boredom
9.1446,1.0187,-23.5855,-19.0578,-12.1255,19.1363,1.1067,15.6346,0.73312,4.3385,-33.5695,-4.0503,-5.7826,26.2379,-4.244866666666668,10.22765,-18.8099,2.53581,8.370650000000001,S21,G1,Boredom
2.1756,8.3653,-22.6637,-14.4576,-1.0267,22.4333,14.3751,21.1168,12.0479,9.511,-24.1475,2.613,6.9116,14.2914,-0.8622999999999994,10.6015,-10.76725,10.77945,17.74595,S21,G1,Boredom
3.5268,9.3452,-7.9691,0.50987,8.4187,10.716,26.8474,22.3191,16.7578,4.496,-11.3399,-3.964,20.5969,18.8666,4.091245,19.73175,-7.65195,10.6269,24.58325,S21,G1,Boredom
-1.6238,1.8704,-12.4299,-1.2739,1.9871,6.1216,26.2236,15.0525,18.7154,11.1403,-0.78193,-12.6162,26.4975,3.6346,-0.8914166666666664,15.06605,-6.699064999999999,14.92785,20.63805,S21,G1,Boredom
-6.4654,2.7462,-18.5982,-10.0866,-9.9847,19.5829,10.5502,16.1258,9.6909,16.3984,0.25297,1.9702,17.9936,-10.6834,-3.800966666666667,3.6551,1.111585,13.04465,13.338,S21,G1,Boredom
-1.6322,7.0267,-8.0985,-2.0736,-6.9164,26.8041,8.7078,20.591,2.6892,10.9692,-11.121,4.3213,18.3957,-3.0793,2.51835,7.658200000000001,-3.3998500000000003,6.8292,14.6494,S21,G1,Boredom
-2.0285,7.0983,-12.0579,-0.4674,-2.0571,17.7872,13.6172,19.8488,8.9481,10.8053,-21.8135,-10.038,15.8102,-2.4003,1.3791,6.70495,-15.92575,9.8767,16.733,S21,G1,Boredom
-5.8578,5.684,-18.2489,-13.2809,-8.8482,22.6469,-1.2999,25.5724,13.3498,16.083,-20.5047,-23.5357,7.9471,-3.2447,-2.98415,2.3512,-22.0202,14.7164,12.13625,S21,G1,Boredom
-15.8772,-2.0644,-20.6112,-24.8308,-19.6756,30.6714,-15.3219,29.4704,-1.5512,1.0181,-23.7192,-13.6791,-0.92551,4.3592,-8.731300000000001,1.7168450000000002,-18.69915,-0.2665499999999999,7.074250000000001,S21,G1,Boredom
-14.925,-0.95254,-25.3011,-15.4385,-22.4466,33.7701,-14.3539,32.6411,-13.5335,-4.2039,-24.2716,-6.9318,-1.858,10.0232,-7.548939999999999,4.082599999999999,-15.6017,-8.8687,9.1436,S21,G1,Boredom
-16.9925,0.092605,-31.6846,-17.4752,-26.0379,24.8299,-16.4557,24.7562,-15.6845,2.9624,-36.9153,-14.4175,-10.6365,12.3858,-11.211282500000005,0.8746499999999999,-25.666400000000003,-6.36105,4.15025,S21,G1,Boredom
-20.4187,3.5434,-26.3272,-29.7619,-23.9828,24.8214,-13.9871,18.826,-13.2622,1.3034,-48.8003,-8.1201,-18.3941,25.7426,-12.020966666666666,3.674249999999999,-28.4602,-5.9794,2.4194500000000003,S21,G1,Boredom
-21.6624,-0.12649,-36.1068,-36.372,-30.9396,24.8143,-18.5801,19.1777,-19.8747,-6.1831,-43.3539,-7.1392,-17.7842,30.8407,-16.732165,6.52825,-25.246550000000003,-13.0289,0.2987999999999999,S21,G1,Boredom
-18.3876,-4.0699,-32.952,-27.2752,-25.1322,26.288,-15.4894,17.0395,-7.8167,6.0409,-27.9121,-0.78477,-3.8766,14.8902,-13.58815,5.5068,-14.348434999999998,-0.8879000000000001,0.7750500000000002,S21,G1,Boredom
-31.3843,-14.1966,-28.506,-28.1084,-15.2285,23.2294,-6.1642,1.9172,0.060558,8.1473,-40.3374,-5.1825,0.80077,5.872,-15.699066666666669,3.336385,-22.75995,4.103929,-2.1235,S21,G1,Boredom
-31.6991,-3.4677,-30.7467,-27.4094,-9.3753,28.7502,8.3057,11.4574,-0.93059,-1.2311,-52.0172,-18.9715,-0.2348,7.4957,-12.324666666666667,3.63045,-35.49435,-1.080845,9.88155,S21,G1,Boredom
-15.6971,10.8404,-28.9019,-30.7043,-22.6418,29.9877,1.6093,22.623,-14.9748,-15.2572,-56.749,-31.9332,-10.0987,-7.0541,-9.5195,-8.5764,-44.3411,-15.116,12.11615,S21,G1,Boredom
-0.65532,13.87,-13.0678,-24.9101,-18.3198,33.1279,-3.4258,24.2291,-14.7928,-15.0584,-48.4056,-29.4743,-2.5783,-20.7308,-1.659186666666668,-11.65455,-38.93995,-14.9256,10.40165,S21,G1,Boredom
-5.6032,0.69051,-22.926,-31.8118,-14.7513,26.695,-5.6895,19.3176,-4.5215,-12.6731,-38.0925,-29.1876,2.0217,-27.3404,-7.951131666666668,-12.65935,-33.64005,-8.5973,6.81405,S21,G1,Boredom
-13.6633,2.1308,-35.6504,-42.2503,-27.9663,25.5876,-5.8423,18.6528,3.1576,-8.455,-28.3991,-24.9671,-6.4959,-23.2307,-15.301983333333334,-14.8633,-26.6831,-2.6487,6.40525,S21,G1,Boredom
-11.3612,12.3748,-21.3869,-32.307,-26.0168,31.4606,-2.0345,14.0764,10.3764,-2.5154,-23.2379,-10.1338,-14.5015,-18.3796,-7.872750000000001,-16.44055,-16.685850000000002,3.9305,6.02095,S21,G1,Boredom
-8.705,5.7057,-17.1407,-22.4661,-18.5293,34.5119,-3.888,15.2073,10.7418,0.59856,-26.7827,-9.5263,-12.6439,-3.1768,-4.43725,-7.91035,-18.1545,5.67018,5.65965,S21,G1,Boredom
-6.2063,-6.4901,-30.2122,-30.9957,-31.5175,34.4167,-12.5447,17.2588,0.21979,3.5266,-38.0167,-5.9907,-19.7868,10.5709,-11.834183333333334,-4.60795,-22.0037,1.873195,2.35705,S21,G1,Boredom
-7.3166,1.3071,-36.5243,-27.6551,-39.7263,31.8575,-13.2738,16.7166,-11.1532,7.7593,-40.18,6.7151,-25.0208,2.5289,-13.009616666666666,-11.24595,-16.73245,-1.6969500000000002,1.7214,S21,G1,Boredom
-0.95011,12.0947,-24.4553,-12.1663,-30.4287,36.8601,-6.5508,29.8136,-11.471,5.3182,-35.7937,2.3616,-17.5921,16.4771,-3.1742683333333326,-0.5574999999999992,-16.71605,-3.0764,11.6314,S21,G1,Boredom
-0.89358,2.479,-22.0,-18.3513,-23.664,40.575,-10.1083,39.6068,-9.7957,-3.8909,-44.5121,-11.8801,-14.562,29.5885,-3.642479999999999,7.51325,-28.1961,-6.8433,14.74925,S21,G1,Boredom
-5.2847,8.751,-21.1738,-23.671,-17.7994,40.6102,-5.0571,27.8462,-3.7747,10.4426,-39.3716,-12.378,-3.3165,14.9235,-3.094616666666667,5.8035000000000005,-25.8748,3.33395,11.39455,S21,G1,Boredom
-18.3024,14.6462,-20.3976,-28.671,-23.1517,32.7409,-2.2844,19.7551,-3.055,7.5695,-33.5525,-9.1661,10.9825,0.69329,-7.189266666666668,5.837895,-21.3593,2.25725,8.735349999999999,S21,G1,Boredom
-15.723,18.2122,-9.7904,-18.555,-19.2938,42.1357,6.2485,24.9906,4.5366,-5.2314,-30.0572,-9.1099,19.9292,11.0225,-0.5023833333333343,15.47585,-19.58355,-0.3473999999999999,15.61955,S21,G1,Boredom
-9.8406,15.144,-10.19,-15.4662,-20.1117,46.5216,-1.0405,23.4907,4.2649,5.9475,-30.2293,-13.5023,4.6334,-0.50388,1.0095166666666664,2.06476,-21.8658,5.106199999999999,11.2251,S21,G1,Boredom
-6.7805,6.8271,-18.9619,-28.6382,-30.2638,31.3835,-7.3988,17.6365,-5.3743,12.0114,-32.8603,-19.112,-9.7446,-14.5737,-7.738966666666667,-12.15915,-25.98615,3.31855,5.118850000000001,S21,G1,Boredom
0.54088,4.4424,-16.8367,-29.1168,-27.46,24.562,2.9232,14.6032,-9.0029,1.4127,-39.7782,-21.9163,-4.1718,-7.995,-7.311369999999999,-6.0834,-30.84725,-3.7951,8.7632,S21,G1,Boredom
6.9287,8.6211,-19.2833,-24.9005,-19.3921,29.5085,2.2535,17.1838,-6.981,1.8222,-28.9962,-19.1195,10.1785,-7.0211,-3.0862666666666665,1.5787,-24.05785,-2.5794,9.71865,S21,G1,Boredom
-3.8583,2.6701,-30.4736,-37.5065,-26.6248,21.3177,-9.2405,18.6221,-8.0448,1.2186,-14.9091,-26.3686,0.40634,-15.9836,-12.412566666666669,-7.788629999999999,-20.63885,-3.4131,4.690799999999999,S21,G1,Boredom
